City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
136,opuwo,-18.0607,13.84,35.31999999999999,29,100,3.93,NA,2023-1-27
137,sao raimundo nonato,-9.0153,-42.6994,35.920000000000016,32,92,3.39,BR,2023-1-27
138,taksimo,56.3444,114.8794,-21.590000000000003,95,99,0.1,RU,2023-1-27
139,hermanus,-34.4187,19.2345,29.149999999999977,68,0,5.33,ZA,2023-1-27
140,holme,56.1138,10.1725,5.910000000000025,84,100,1.24,DK,2023-1-27
141,qaanaaq,77.484,-69.3632,-18.53,83,100,2.1,GL,2023-1-27
142,baie-saint-paul,47.4411,-70.4986,-7.3799999999999955,80,4,1.84,CA,2023-1-27
143,morehead,37.2711,-87.1764,2.4700000000000273,79,100,1.54,US,2023-1-27
144,popondetta,-8.7537,148.2534,27.600000000000023,88,98,0.88,PG,2023-1-27
145,cayenne,4.9333,-52.3333,28.170000000000016,88,100,2.06,GF,2023-1-27
146,bud,39.447,-86.1758,-2.2200000000000273,91,5,4.31,US,2023-1-27
147,malakal,9.5334,31.6605,40.360000000000014,9,68,3.68,SS,2023-1-27
148,betare oya,5.6,14.0833,40.26999999999998,11,90,3.18,CM,2023-1-27
149,lompoc,34.6391,-120.4579,14.769999999999982,80,0,5.36,US,2023-1-27
150,nkowakowa,-23.8878,30.2871,38.01999999999998,18,1,3.6,ZA,2023-1-27
151,claremore,36.3126,-95.6161,7.930000000000007,62,1,2.24,US,2023-1-27
152,waingapu,-9.6567,120.2641,30.129999999999995,83,78,1.13,ID,2023-1-27
153,lamar,33.6668,-95.5836,6.139999999999986,87,0,3.09,US,2023-1-27
154,noumea,-22.2763,166.4572,29.819999999999993,99,81,2.69,NC,2023-1-27
155,ati,13.2154,18.3353,40.43000000000001,7,75,1.94,TD,2023-1-27
156,kroonstad,-27.6504,27.2349,34.27999999999997,20,98,2.78,ZA,2023-1-27
157,lazaro cardenas,17.9583,-102.2,24.329999999999984,47,0,2.45,MX,2023-1-27
158,alofi,-19.0595,-169.9187,26.089999999999975,94,40,1.03,NU,2023-1-27
159,kempele,64.9131,25.5034,0.160000000000025,93,20,4.12,FI,2023-1-27
160,matay,28.419,30.7792,30.730000000000018,9,56,7.07,EG,2023-1-27
161,koutiala,12.3917,-5.4642,38.72000000000003,9,100,4.77,ML,2023-1-27
162,sinnamary,5.3833,-52.95,28.19999999999999,80,92,3.88,GF,2023-1-27
163,catuday,16.2923,119.8062,28.310000000000002,70,28,10.16,PH,2023-1-27
164,tiarei,-17.5333,-149.3333,28.149999999999977,72,46,6.42,PF,2023-1-27
165,anadyr,64.75,177.4833,-9.569999999999993,78,75,12.0,RU,2023-1-27
166,haines junction,60.7522,-137.5108,-10.800000000000011,97,66,1.39,CA,2023-1-27
167,sur,22.5667,59.5289,24.05000000000001,59,3,5.58,OM,2023-1-27
168,requena,39.4883,-1.1004,11.769999999999982,35,90,6.4,ES,2023-1-27
169,longido,-2.7333,36.6833,30.860000000000014,34,13,7.07,TZ,2023-1-27
170,skibbereen,51.55,-9.2667,10.990000000000009,67,70,2.17,IE,2023-1-27
171,springbok,-29.6643,17.8865,36.79000000000002,14,3,7.51,ZA,2023-1-27
172,saint-augustin,51.226,-58.6502,-6.170000000000016,81,92,6.19,CA,2023-1-27
173,maceio,-9.6658,-35.7353,33.839999999999975,62,40,3.6,BR,2023-1-27
174,lata,40.1629,-8.3327,16.519999999999982,44,4,4.06,PT,2023-1-27
175,rio cuarto,-33.1307,-64.3499,23.329999999999984,100,75,6.69,AR,2023-1-27
176,kodiak,57.79,-152.4072,-1.1200000000000045,93,40,2.06,US,2023-1-27
177,pecos,31.4229,-103.4932,3.8700000000000045,86,0,2.06,US,2023-1-27
178,homer,59.6425,-151.5483,0.07999999999998408,93,0,1.54,US,2023-1-27
179,port said,31.2565,32.2841,27.139999999999986,33,0,3.6,EG,2023-1-27
180,souillac,-20.5167,57.5167,29.360000000000014,89,75,1.54,MU,2023-1-27
181,nova odesa,47.3078,31.7851,7.310000000000002,62,45,5.45,UA,2023-1-27
182,nyurba,63.2842,118.3319,-40.16,100,61,1.71,RU,2023-1-27
183,lavrentiya,65.5833,-171.0,-16.580000000000013,99,99,3.65,RU,2023-1-27
184,saint-leu,-21.15,55.2833,31.629999999999995,81,98,1.53,RE,2023-1-27
185,ponta do sol,32.6667,-17.1,19.819999999999993,79,46,2.75,PT,2023-1-27
186,borogontsy,62.6683,131.1683,-35.46000000000001,99,100,1.34,RU,2023-1-27
187,mahebourg,-20.4081,57.7,29.95999999999998,89,75,1.54,MU,2023-1-27
188,along,28.1667,94.7667,18.649999999999977,63,6,1.03,IN,2023-1-27
189,progreso,21.2833,-89.6667,24.879999999999995,85,99,7.89,MX,2023-1-27
190,sisimiut,66.9395,-53.6735,-9.129999999999995,70,100,10.79,GL,2023-1-27
191,sao felix do xingu,-6.6447,-51.995,28.439999999999998,89,96,1.36,BR,2023-1-27
192,kavaratti,10.5669,72.642,30.0,71,2,2.77,IN,2023-1-27
193,raudeberg,61.9875,5.1352,8.129999999999995,66,100,13.7,NO,2023-1-27
194,touros,-5.1989,-35.4608,33.26999999999998,59,6,6.15,BR,2023-1-27
195,rochester,43.1548,-77.6156,3.1399999999999864,85,100,6.69,US,2023-1-27
196,cauquenes,-35.9671,-72.3225,25.560000000000002,33,0,3.43,CL,2023-1-27
197,olafsvik,64.8945,-23.7142,5.240000000000009,71,75,18.75,IS,2023-1-27
198,pathein,16.7833,94.7333,24.620000000000005,66,0,2.03,MM,2023-1-27
199,sarakhs,36.5449,61.1577,4.930000000000007,61,33,2.1,IR,2023-1-27
200,meulaboh,4.1363,96.1285,28.060000000000002,83,100,2.46,ID,2023-1-27
201,norman wells,65.282,-126.8329,-14.830000000000013,71,75,6.69,CA,2023-1-27
202,caceres,39.522,-6.3748,13.660000000000025,52,8,4.88,ES,2023-1-27
203,kuala terengganu,5.3302,103.1408,30.360000000000014,83,40,6.26,MY,2023-1-27
204,chokurdakh,70.6333,147.9167,-28.180000000000007,99,19,3.09,RU,2023-1-27
205,devonport,-41.1667,146.35,20.420000000000016,90,59,2.17,AU,2023-1-27
206,tuktoyaktuk,69.4541,-133.0374,-29.47999999999999,100,9,2.29,CA,2023-1-27
207,leningradskiy,69.3833,178.4167,-25.319999999999993,98,100,3.91,RU,2023-1-27
208,belmonte,-15.8631,-38.8828,31.839999999999975,61,37,3.59,BR,2023-1-27
209,anqing,30.5092,117.0506,4.819999999999993,37,0,2.45,CN,2023-1-27
210,cherskiy,68.75,161.3,-26.97999999999999,92,100,2.4,RU,2023-1-27
211,savannah bight,16.45,-85.85,29.310000000000002,70,76,7.49,HN,2023-1-27
212,cidreira,-30.1811,-50.2056,31.319999999999993,64,18,3.91,BR,2023-1-27
213,praia,14.9215,-23.5087,32.44999999999999,28,0,6.17,CV,2023-1-27
214,comodoro rivadavia,-45.8667,-67.5,23.069999999999993,30,0,6.17,AR,2023-1-27
215,port hardy,50.6996,-127.4199,10.25,93,100,5.14,CA,2023-1-27
216,new ulm,44.3125,-94.4605,2.3600000000000136,79,100,15.43,US,2023-1-27
217,port lincoln,-34.7333,135.8667,23.939999999999998,76,100,9.07,AU,2023-1-27
218,sambava,-14.2667,50.1667,31.24000000000001,76,79,2.76,MG,2023-1-27
219,borisovka,50.6236,35.9903,0.2300000000000182,63,78,2.74,RU,2023-1-27
220,antofagasta,-23.65,-70.4,23.75,69,15,3.43,CL,2023-1-27
221,mecca,21.4267,39.8261,30.69999999999999,39,5,4.29,SA,2023-1-27
222,bayir,37.2687,28.2167,17.439999999999998,84,96,4.28,TR,2023-1-27
223,esperance,-33.8667,121.9,20.920000000000016,60,97,6.09,AU,2023-1-27
224,gravdal,68.1214,13.5031,9.089999999999975,100,75,3.6,NO,2023-1-27
225,paamiut,61.994,-49.6678,2.269999999999982,62,100,15.15,GL,2023-1-27
226,luanda,-8.8368,13.2343,28.30000000000001,80,100,3.18,AO,2023-1-27
227,oltedal,58.831,6.0466,6.810000000000002,92,99,0.99,NO,2023-1-27
228,arlit,18.7369,7.3853,33.73000000000002,8,100,3.31,NE,2023-1-27
229,kanigoro,-8.13,112.219,26.870000000000005,92,100,0.42,ID,2023-1-27
230,bandarbeyla,9.4942,50.8122,28.329999999999984,70,9,5.8,SO,2023-1-27
231,kununurra,-15.7667,128.7333,30.139999999999986,89,100,0.0,AU,2023-1-27
232,vientiane,17.9667,102.6,25.120000000000005,56,20,6.17,LA,2023-1-27
233,rincon,32.296,-81.2354,9.740000000000009,80,20,2.57,US,2023-1-27
234,bay-khaak,51.1667,94.5,-18.430000000000007,93,97,2.03,RU,2023-1-27
235,omsukchan,62.5333,155.8,-27.860000000000014,98,100,2.29,RU,2023-1-27
236,guasdualito,7.2424,-70.7324,27.129999999999995,78,0,2.57,VE,2023-1-27
237,smolensk,55.0,33.0,0.5500000000000114,97,99,1.65,RU,2023-1-27
238,severo-yeniseyskiy,60.3725,93.0408,-8.839999999999975,91,100,5.15,RU,2023-1-27
239,surt,31.2089,16.5887,18.50999999999999,42,1,7.92,LY,2023-1-27
